_time,AP_channel,RSSI,bssid,channel_width,client_mode,client_name,client_opportunity_medium_use,distance_m,download_packet_loss,download_retrans,download_tcp_rtt_ms,jitter_ms,latency_ms,link_speed_mbps,local,mac,obstacles,radio,router_connected_time_sec,router_expected_throughput_mbps,router_noise,router_opportunity_medium_use,router_rx_bytes,router_rx_drop_misc,router_rx_duration_us,router_rx_packets,router_rx_rate_mbps,router_signal_avg_dbm,router_signal_dbm,router_snr,router_tx_bytes,router_tx_duration_us,router_tx_failed,router_tx_packets,router_tx_rate_mbps,router_tx_retries,signal_level,site_survey_same_channel_aps,site_survey_strongest_channel,site_survey_strongest_rssi,site_survey_strongest_ssid,site_survey_total_aps,speedtest_down_mbps,speedtest_up_mbps,ssid,stored_at,upload_packet_loss,upload_retrans,upload_tcp_rtt_ms
2026-05-30 22:15:52.735000+00:00,149,-29,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,1,2.0,0.0,0,2.292,3.605555555555555,5.028,650,sala,c0:b5:d7:1a:c1:a1,0,5ghz,36836,619.0,-92,2,105187526,0,1894391,141315,780.0,-48,-42,44,826229216,8782863,3145,552013,780.0,3145,4,0,3,-22,069-2G,36,629.0062556252427,75.42066897761455,069-5G,2026-05-30T22:16:24.787Z,0.0,0,1.664
2026-05-30 22:17:01.508000+00:00,149,-27,cc:d8:43:b1:ea:4f,,,netprobe-linux,0,2.0,0.0015923217225818052,4992,2.478,0.6355555555555555,2.981,234,sala,80:38:fb:61:54:f9,0,5ghz,16,619.0,-92,2,189923072,1,3659111,125485,585.0,-40,-41,52,1032771,1630145,19,14683,780.0,19,4,0,,,,0,305.60148237938455,143.5828647181274,069-5G,2026-05-30T22:17:32.277Z,0.0,0,1.695
2026-05-30 22:17:09.910000+00:00,149,-25,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,2.0,0.0007532764194849055,2896,34.296,7.2733333333333325,16.269,433,sala,08:aa:55:1d:45:66,0,5ghz,18182,330.359,-92,1,130236455,1,3531016,127618,433.3,-46,-47,46,428995552,8624188,228,300402,390.0,228,,0,3,-39,069-2G,19,323.3152958562157,97.30668470260593,069-5G,2026-05-30T22:17:13.129Z,0.0410348600906675,21,21.109
2026-05-30 22:18:07.032000+00:00,149,-34,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,2.0,0.0007198159975327413,2896,25.963,5.583333333333333,18.674,433,sala,cc:0d:f2:26:b1:f7,0,5ghz,36943,330.359,-92,1,285413982,2,7202170,247999,433.3,-48,-49,44,440352543,9189403,309,330600,390.0,309,,0,3,-27,069-2G,22,331.2506408077577,214.22520430107528,069-5G,2026-05-30T22:18:10.699Z,0.0,0,9.247
2026-05-30 22:21:21.494000+00:00,149,-30,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,1,2.0,0.0,0,1.737,1.518888888888889,4.057,650,sala,c0:b5:d7:1a:c1:a1,0,5ghz,37165,619.0,-92,3,98791746,0,1868208,128608,780.0,-48,-42,44,748472471,8818180,8073,500309,780.0,8073,4,0,3,-25,069-2G,33,568.6220599413579,70.47277058046129,069-5G,2026-05-30T22:21:53.630Z,0.044272041151916346,21,1.345
2026-05-30 22:22:29.033000+00:00,149,-27,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,2,2.0,0.0,0,,34.58488888888889,24.4506,234,sala,80:38:fb:61:54:f9,0,5ghz,14,619.0,-92,3,0,0,0,0,866.7,-51,-40,41,0,0,0,0,780.0,0,4,1,3,-16,069-2G,31,0.0,0.0,069-5G,2026-05-30T22:22:52.292Z,0.0,0,
2026-05-30 22:22:30.596000+00:00,149,-31,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,2.0,0.0007607143250408748,2896,29.366,10.33111111111111,20.989,433,sala,08:aa:55:1d:45:66,0,5ghz,18503,330.359,-92,1,344235987,2,8255280,276505,433.3,-54,-55,39,422141656,8698483,123,324427,390.0,123,,0,3,-39,069-2G,19,316.74096733593046,258.41880950014905,069-5G,2026-05-30T22:22:33.564Z,0.0,0,9.864
2026-05-30 22:23:27.676000+00:00,149,-44,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,2.0,0.0007200155348324124,2896,34.905,4.248888888888889,16.158,433,sala,cc:0d:f2:26:b1:f7,0,5ghz,37264,330.359,-92,1,234355204,2,6394276,215224,433.3,-54,-55,38,440899987,9374911,94,322810,390.0,94,,0,3,-27,069-2G,22,332.1224523095381,175.24976149711327,069-5G,2026-05-30T22:23:31.474Z,0.0,0,5.916
2026-05-30 22:26:51.428000+00:00,149,-32,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,1,2.0,0.0,0,2.716,5.424444444444445,7.732,650,sala,c0:b5:d7:1a:c1:a1,0,5ghz,37495,563.578,-92,1,112775397,0,2055617,129709,650.0,-46,-40,46,666243664,9297439,12733,447115,702.0,12733,4,0,3,-21,069-2G,43,506.0879070311216,81.4222025620879,069-5G,2026-05-30T22:27:23.588Z,0.0,0,1.604
2026-05-30 22:27:51.211000+00:00,149,-34,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,2.0,0.0007685279075093223,2896,29.32,6.63111111111111,14.212,433,sala,08:aa:55:1d:45:66,0,5ghz,18824,330.359,-92,1,346617253,0,8182577,273612,433.3,-50,-51,43,429966194,8880164,532,331247,390.0,532,,0,3,-32,069-2G,25,322.800007996002,261.1535971366077,069-5G,2026-05-30T22:27:54.394Z,0.0,0,11.185
2026-05-30 22:28:48.286000+00:00,149,-34,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,2.0,0.0007318105259259446,2896,27.205,4.228888888888888,16.552000000000003,433,sala,cc:0d:f2:26:b1:f7,0,5ghz,37584,330.359,-92,1,247116011,4,6653032,223199,433.3,-46,-47,46,439035088,9324003,255,325925,390.0,255,,0,3,-27,069-2G,22,330.3459822088956,184.57104122380053,069-5G,2026-05-30T22:28:51.935Z,0.0,0,6.941
2026-05-30 22:32:20.282000+00:00,149,-38,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,1,2.0,0.017503708312742557,120184,2.771,1.5144444444444445,4.251,780,sala,c0:b5:d7:1a:c1:a1,0,5ghz,37824,563.578,-92,4,106644869,0,2002087,135077,650.0,-48,-42,44,721006467,8589617,6090,482264,702.0,6090,4,0,3,-23,069-2G,41,547.4940321397071,76.47116609277796,069-5G,2026-05-30T22:32:52.486Z,0.0,0,1.653
2026-05-30 22:33:11.830000+00:00,149,-29,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,2.0,0.0008674953563836276,2896,32.093,111.428,176.07666666666668,433,sala,08:aa:55:1d:45:66,0,5ghz,19144,330.359,-92,3,347129699,0,8162121,269111,433.3,-48,-49,44,367785343,7649262,634,291067,390.0,634,,0,3,-32,069-2G,25,274.9538746877186,262.11791342422134,069-5G,2026-05-30T22:33:15.034Z,0.0,0,8.982
2026-05-30 22:34:09.151000+00:00,149,-34,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,2.0,0.0007193318670753399,2896,29.007,5.110000000000001,15.009,433,sala,cc:0d:f2:26:b1:f7,0,5ghz,37905,330.359,-92,3,259798175,1,6827452,229529,433.3,-49,-50,43,439065859,9263241,240,326723,390.0,240,,0,3,-27,069-2G,22,329.573422373288,194.7295796178344,069-5G,2026-05-30T22:34:12.903Z,0.0,0,7.681
2026-05-30 22:37:49.170000+00:00,149,-30,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,1,2.0,0.0,0,2.045,6.566666666666666,21.82,650,sala,c0:b5:d7:1a:c1:a1,0,5ghz,38153,619.0,-92,4,71610912,0,1318542,122363,866.7,-58,-47,34,819504273,8775228,5879,545563,780.0,5879,4,0,3,-24,069-2G,41,623.2510206582675,67.87430201337526,069-5G,2026-05-30T22:38:21.382Z,0.06248140434394525,21,2.197
2026-05-30 22:38:32.451000+00:00,149,-35,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,2.0,0.001155262786860207,2896,31.77,5.318888888888889,13.899000000000001,433,sala,08:aa:55:1d:45:66,0,5ghz,19465,330.359,-92,3,319795333,3,7698835,247310,433.3,-51,-52,41,284868013,6406069,1526,231258,390.0,1526,,0,3,-32,069-2G,25,211.2872779610195,241.81830416583617,069-5G,2026-05-30T22:38:35.526Z,0.0,0,10.08
2026-05-30 22:39:29.784000+00:00,149,-34,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,2.0,0.0007281762363507187,2896,26.82,4.305555555555556,19.061,433,sala,cc:0d:f2:26:b1:f7,0,5ghz,38226,330.359,-92,1,267222136,1,6948687,234077,433.3,-44,-45,48,443717759,9310426,127,332322,390.0,127,,0,3,-27,069-2G,22,332.9278592422273,200.285109430959,069-5G,2026-05-30T22:39:33.901Z,0.0,0,7.212
2026-05-30 22:43:18.053000+00:00,149,-33,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,3,2.0,0.00021601985523226507,1448,3.307,13.334444444444443,15.193999999999999,780,sala,c0:b5:d7:1a:c1:a1,0,5ghz,38482,619.0,-92,1,16632588,0,677836,74103,780.0,-51,-45,41,703094850,7198431,2524,466125,780.0,2524,4,2,3,-23,069-2G,48,536.7813541360492,8.014377938093505,069-5G,2026-05-30T22:43:50.427Z,2.483079017982298,1240,5.652
2026-05-30 22:43:53.063000+00:00,149,-30,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,2.0,0.0008973916777903777,2896,22.579,7.244444444444446,22.48,433,sala,08:aa:55:1d:45:66,0,5ghz,19785,330.359,-92,1,221321690,1,5471587,179564,433.3,-47,-48,46,365179875,7472224,357,272194,390.0,357,,0,3,-41,069-2G,24,274.11560067952433,166.82365730225143,069-5G,2026-05-30T22:43:56.128Z,10.709687308399756,6987,6.94
2026-05-30 22:44:50.487000+00:00,149,-33,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,2.0,0.0003610384823139016,1448,49.757,5.446666666666667,15.541999999999998,433,sala,cc:0d:f2:26:b1:f7,0,5ghz,38546,330.359,-92,1,265039795,0,6937340,234956,433.3,-47,-48,45,435984456,9189072,71,325274,390.0,71,,0,3,-27,069-2G,22,327.8306574712644,198.65008740667,069-5G,2026-05-30T22:44:54.022Z,0.0,0,7.928
2026-05-30 22:48:47.034000+00:00,149,-31,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,4,2.0,0.002871981025313252,7240,7.531,0.7866666666666666,4.392,702,sala,c0:b5:d7:1a:c1:a1,0,5ghz,38814,619.0,-92,2,41653039,0,943136,48640,468.0,-49,-43,43,264737639,3305007,2944,179134,780.0,2944,4,3,6,-48,SayAlex,44,200.9688981927502,30.526658992622917,069-5G,2026-05-30T22:49:22.494Z,0.18085259078512989,63,3.499
2026-05-30 22:49:13.652000+00:00,149,-28,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,2.0,0.0015494924584661116,4344,21.254,8.242222222222221,19.621000000000002,433,sala,08:aa:55:1d:45:66,0,5ghz,20106,330.359,-92,2,257912462,0,6521757,205108,433.3,-49,-50,44,310778255,6598819,1866,241995,390.0,1866,,0,3,-41,069-2G,24,232.24831744127937,194.20390575603938,069-5G,2026-05-30T22:49:16.762Z,0.0,0,7.881
2026-05-30 22:50:11.137000+00:00,149,-33,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,2.0,0.0003568996752252392,1448,21.32,6.457777777777778,18.71,433,sala,cc:0d:f2:26:b1:f7,0,5ghz,38867,330.359,-92,2,229485477,2,6313728,209065,433.3,-49,-49,43,439858650,9381719,175,323345,390.0,175,,0,3,-27,069-2G,22,331.08514788169464,171.6667515923567,069-5G,2026-05-30T22:50:15.020Z,0.0,0,6.301
2026-05-30 22:54:19.130000+00:00,149,-31,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,1,2.0,0.0002558655457939257,1448,2.436,0.7177777777777778,2.677,702,sala,c0:b5:d7:1a:c1:a1,0,5ghz,39148,619.0,-92,3,110503593,0,2122139,129326,650.0,-49,-42,43,607177591,7017755,3202,407948,780.0,3202,4,0,3,-20,069-2G,45,305.0282100101767,78.50999793807463,069-5G,2026-05-30T22:54:56.525Z,0.0,0,1.897
2026-05-30 22:54:34.261000+00:00,149,-40,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,2.0,0.000764135208447958,2896,31.523,10.263333333333334,18.858,433,sala,08:aa:55:1d:45:66,0,5ghz,20427,330.359,-91,4,115526712,0,3297879,122457,433.3,-52,-52,40,423906960,8553205,831,295190,390.0,831,,0,3,-36,069-2G,29,318.60780009995,85.80869523714826,069-5G,2026-05-30T22:54:37.357Z,0.0,0,18.816
2026-05-30 22:55:31.740000+00:00,149,-37,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,2.0,0.0003650837087526762,1448,40.616,7.699999999999999,20.57,433,sala,cc:0d:f2:26:b1:f7,0,5ghz,39188,330.359,-92,4,232955542,0,6380783,212127,433.3,-48,-49,44,436673088,9319024,102,322419,390.0,102,,0,3,-27,069-2G,22,328.7348131560532,174.18899035113895,069-5G,2026-05-30T22:55:35.345Z,0.0,0,6.471
2026-05-30 22:59:54.211000+00:00,149,-32,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,3,2.0,0.0,0,2.321,1.3744444444444446,4.74,650,sala,c0:b5:d7:1a:c1:a1,0,5ghz,39478,619.0,-92,4,108020917,0,2025921,128364,650.0,-50,-44,42,696858598,9046195,11144,466698,780.0,11144,4,2,3,-24,069-2G,39,528.9619627689214,78.22892121261096,069-5G,2026-05-30T23:00:26.359Z,0.0,0,2.124
2026-05-30 22:59:54.912000+00:00,149,-27,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,2.0,0.0,0,24.255,5.628888888888889,14.713,433,sala,08:aa:55:1d:45:66,0,5ghz,20747,330.359,-92,4,344290829,2,8143223,266433,433.3,-54,-55,38,425527269,8775476,115,328502,390.0,115,,0,3,-36,069-2G,29,318.5441231138203,259.76680976581963,069-5G,2026-05-30T22:59:57.997Z,0.0,0,8.74
2026-05-30 23:00:52.333000+00:00,149,-33,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,2.0,0.00036272390260137766,1448,46.243,5.934444444444446,17.696,433,sala,cc:0d:f2:26:b1:f7,0,5ghz,39508,330.359,-92,2,218552913,0,6174877,201870,433.3,-46,-46,46,442149414,9526827,193,322363,390.0,193,,0,3,-27,069-2G,22,332.9944381561844,163.36699253359882,069-5G,2026-05-30T23:00:56.038Z,0.0,0,6.484
2026-05-30 23:05:15.527000+00:00,149,-30,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,2.0,0.0007402724922594491,2896,35.708,5.566666666666666,15.844999999999999,433,sala,08:aa:55:1d:45:66,0,5ghz,21068,330.359,-92,3,327794696,0,7879298,258265,433.3,-49,-50,43,430921775,8841730,57,331205,390.0,57,,0,3,-36,069-2G,29,322.76774735158904,247.32535031847135,069-5G,2026-05-30T23:05:18.664Z,0.0,0,8.86
2026-05-30 23:05:23.015000+00:00,149,-40,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,2,2.0,0.0,0,1.751,2.1433333333333335,4.021,6,sala,c0:b5:d7:1a:c1:a1,0,5ghz,39806,619.0,-92,3,110763985,0,2056367,130564,650.0,-49,-43,43,655188302,9200648,12493,439389,780.0,12493,4,1,3,-22,069-2G,45,498.10394701207827,80.54085823772876,069-5G,2026-05-30T23:05:55.052Z,0.0,0,2.175
2026-05-30 23:06:12.947000+00:00,149,-33,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,2.0,0.0005232813510650351,1448,43.98,0.0,0.0,433,sala,cc:0d:f2:26:b1:f7,0,5ghz,39829,330.359,-92,3,104022519,3,3860904,107597,433.3,-50,-50,43,305037607,7240482,192,218495,390.0,192,,0,3,-27,069-2G,22,228.96320575884823,77.18873035162865,069-5G,2026-05-30T23:06:16.599Z,0.0,0,2.963
2026-05-30 23:10:36.129000+00:00,149,-33,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,2.0,0.0007603643808944124,2896,34.503,4.013333333333334,17.571,433,sala,08:aa:55:1d:45:66,0,5ghz,21389,330.359,-92,3,349056400,0,8273627,276280,433.3,-49,-50,43,427740315,8776215,179,330594,390.0,179,,0,3,-36,069-2G,26,321.0910317809314,263.00400119296154,069-5G,2026-05-30T23:10:39.237Z,0.0,0,9.608
2026-05-30 23:10:51.841000+00:00,149,-35,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,4,2.0,0.0,0,2.363,36.08888888888889,35.06,468,sala,c0:b5:d7:1a:c1:a1,0,5ghz,40136,619.0,-92,3,52501171,0,1210952,100304,650.0,-52,-45,40,729540417,8436189,10483,485479,780.0,10483,4,3,3,-23,069-2G,42,554.2101414737234,56.461052585782404,069-5G,2026-05-30T23:11:24.996Z,3.9796053502847304,1202,2.149
2026-05-30 23:11:33.556000+00:00,149,-35,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,2.0,0.0008400404101207233,2896,27.817,4.2733333333333325,17.752999999999997,433,sala,cc:0d:f2:26:b1:f7,0,5ghz,40149,330.359,-92,2,186908596,4,5222078,172756,433.3,-47,-48,45,369473593,8143405,1141,270849,390.0,1141,,0,3,-27,069-2G,22,277.60740331933613,133.52952203293043,069-5G,2026-05-30T23:11:37.220Z,0.0,0,6.519
2026-05-30 23:15:56.737000+00:00,149,-30,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,2.0,0.0007506330148347686,2896,37.53,3.5522222222222224,16.471,433,sala,08:aa:55:1d:45:66,0,5ghz,21709,330.359,-92,3,349257982,0,8243773,276974,433.3,-53,-54,39,426801528,8779931,317,330566,390.0,317,,0,3,-36,069-2G,26,319.44624167916044,263.5274145175744,069-5G,2026-05-30T23:15:59.964Z,0.0,0,9.781
2026-05-30 23:16:21.608000+00:00,149,-34,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,4,2.0,0.025811320743361985,157832,2.324,2.6955555555555555,4.931,867,sala,c0:b5:d7:1a:c1:a1,0,5ghz,40465,619.0,-92,2,35968898,0,1018662,83776,780.0,-53,-47,39,642908216,6751368,1598,427813,780.0,1598,4,3,3,-23,069-2G,40,488.1849913772968,23.063343430383807,069-5G,2026-05-30T23:16:54.175Z,0.04545848125378821,21,4.014
2026-05-30 23:16:54.169000+00:00,149,-31,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,2.0,0.024536894843285393,66608,19.538,8.955555555555556,25.71,433,sala,cc:0d:f2:26:b1:f7,0,5ghz,40470,330.359,-92,2,145602368,3,4254010,137550,433.3,-46,-47,46,307797528,6788574,3020,224945,390.0,3020,,0,3,-27,069-2G,22,229.7559568172731,103.82929067885367,069-5G,2026-05-30T23:16:57.710Z,0.0,0,6.757
2026-05-30 23:21:17.353000+00:00,149,-30,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,2.0,0.0007380488183002507,2896,24.758,8.370000000000001,18.766,433,sala,08:aa:55:1d:45:66,0,5ghz,22030,330.359,-92,3,347077989,1,8191119,274440,433.3,-52,-53,40,429969554,8858868,339,332342,390.0,339,,0,3,-36,069-2G,26,321.672206111444,261.54460522914803,069-5G,2026-05-30T23:21:20.492Z,0.0,0,10.194
2026-05-30 23:21:50.726000+00:00,149,-36,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,2,2.0,0.0018672033380437662,5792,5.755,1.5199999999999998,4.048,867,sala,c0:b5:d7:1a:c1:a1,0,5ghz,40795,619.0,-92,1,44302958,0,1235771,58214,468.0,-52,-47,40,326251536,3781956,1231,220058,780.0,1230,4,1,3,-23,069-2G,38,248.0380490339216,39.09922182410548,069-5G,2026-05-30T23:22:24.068Z,0.10986423919014361,42,1.935
2026-05-30 23:22:14.768000+00:00,149,-35,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,2.0,0.0008869620740407516,2896,35.768,6.835555555555555,20.549,433,sala,cc:0d:f2:26:b1:f7,0,5ghz,40791,330.359,-92,2,146218131,0,4284438,144536,433.3,-49,-49,44,365663366,7796081,788,261646,390.0,788,,0,3,-27,069-2G,22,275.09132413517295,108.17568098402936,069-5G,2026-05-30T23:22:18.348Z,0.0,0,6.665
2026-05-30 23:26:37.981000+00:00,149,-36,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,2.0,0.0007450349440940803,2896,32.218,5.057777777777777,15.498,433,sala,08:aa:55:1d:45:66,0,5ghz,22350,330.359,-92,3,337640427,3,8009724,267466,433.3,-57,-58,35,428900557,8826386,194,331150,390.0,194,,0,3,-38,069-2G,28,321.9615664167916,254.50063329684545,069-5G,2026-05-30T23:26:41.091Z,0.0,0,9.365
2026-05-30 23:27:20.721000+00:00,149,-31,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,1,2.0,0.0005653196556168699,2896,3.407,1.378888888888889,3.9530000000000003,292,sala,c0:b5:d7:1a:c1:a1,0,5ghz,41126,619.0,-92,3,114149712,0,2437919,120098,650.0,-51,-45,41,537942473,7069031,8072,363050,780.0,8072,4,0,3,-23,069-2G,41,357.9905203702161,82.37617503448955,069-5G,2026-05-30T23:27:54.318Z,0.0,0,2.233
2026-05-30 23:27:35.401000+00:00,149,-36,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,2.0,0.00036161292952024157,1448,46.3,5.739999999999999,17.440000000000005,433,sala,cc:0d:f2:26:b1:f7,0,5ghz,41111,330.359,-92,3,81534150,1,2593096,111992,433.3,-48,-49,44,438251255,8891419,225,299269,390.0,225,,0,3,-27,069-2G,22,330.44506618676263,59.10553653444676,069-5G,2026-05-30T23:27:39.130Z,0.0,0,23.166
2026-05-30 23:31:58.607000+00:00,149,-30,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,2.0,0.0007509740569166142,2896,30.232,8.934444444444445,19.252000000000002,433,sala,08:aa:55:1d:45:66,0,5ghz,22671,330.359,-92,3,342438764,1,8238708,274775,433.3,-49,-50,44,425596613,8798171,165,328402,390.0,165,,0,3,-38,069-2G,28,318.5441231138203,258.0467767048283,069-5G,2026-05-30T23:32:01.725Z,0.0,0,9.187
2026-05-30 23:32:52.016000+00:00,149,-41,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,2,2.0,0.0,0,1.587,0.8277777777777777,3.8360000000000003,650,sala,c0:b5:d7:1a:c1:a1,0,5ghz,41456,619.0,-92,3,108085355,0,2217435,126288,650.0,-51,-45,41,621198334,9022108,21519,416382,780.0,21519,4,1,3,-23,069-2G,43,471.39808402924245,78.11171828111782,069-5G,2026-05-30T23:33:25.198Z,0.0,0,1.89
2026-05-30 23:32:56.073000+00:00,149,-32,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,2.0,0.0003611675737526634,1448,42.024,5.876666666666667,20.973000000000003,433,sala,cc:0d:f2:26:b1:f7,0,5ghz,41432,330.359,-92,4,275907331,1,7059285,240293,433.3,-47,-47,46,440335867,9207908,186,330266,390.0,186,,0,3,-27,069-2G,22,331.21752898840464,206.2977424483307,069-5G,2026-05-30T23:32:59.791Z,0.0,0,9.451
2026-05-30 23:37:19.220000+00:00,149,-27,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,2.0,0.0007349758500538817,2896,36.015,4.383333333333333,15.597999999999999,433,sala,08:aa:55:1d:45:66,0,5ghz,22992,330.359,-92,3,368547008,1,8469757,287761,433.3,-48,-49,44,430090032,8898293,195,333963,390.0,195,,0,3,-37,069-2G,29,321.9293895662602,277.9169607160617,069-5G,2026-05-30T23:37:22.427Z,0.0,0,8.504
2026-05-30 23:38:16.689000+00:00,149,-36,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,2.0,0.0007217590536199586,2896,36.33,3.143333333333333,14.510000000000002,433,sala,cc:0d:f2:26:b1:f7,0,5ghz,41753,330.359,-92,4,284007036,0,7206908,246781,433.3,-48,-48,44,439252927,9145425,72,329902,390.0,72,,0,3,-27,069-2G,22,329.573422373288,212.99037023773997,069-5G,2026-05-30T23:38:20.275Z,0.0,0,8.919
2026-05-30 23:38:21.697000+00:00,149,-32,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,3,2.0,0.0,0,2.68,0.6833333333333333,5.123,433,sala,c0:b5:d7:1a:c1:a1,0,5ghz,41785,619.0,-92,5,104473654,0,2128342,138039,866.7,-51,-54,41,795502639,8974758,6635,531469,780.0,6635,4,2,3,-26,069-2G,46,606.010530676492,75.061449007952,069-5G,2026-05-30T23:38:53.776Z,0.0,0,1.945
2026-05-30 23:42:39.827000+00:00,149,-28,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,2.0,0.0007604915960531662,2896,34.122,3.38,14.376,433,sala,08:aa:55:1d:45:66,0,5ghz,23312,330.359,-92,6,337626644,3,8111424,273034,433.3,-49,-50,43,421016788,8689117,241,323246,390.0,241,,0,3,-37,069-2G,29,315.2225272836298,254.31724840764332,069-5G,2026-05-30T23:42:43.392Z,0.0,0,9.394
2026-05-30 23:43:37.312000+00:00,149,-32,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) play,1,2.0,0.0007222464578250466,2896,28.727,5.275555555555555,17.646,433,sala,cc:0d:f2:26:b1:f7,0,5ghz,42073,330.359,-92,1,266616416,0,6879705,234015,433.3,-57,-59,34,441111617,9241005,74,326760,390.0,74,,0,3,-27,069-2G,22,330.4120315905228,199.90762348258707,069-5G,2026-05-30T23:43:40.973Z,0.0,0,7.416
2026-05-30 23:43:50.453000+00:00,149,-36,cc:d8:43:b1:ea:4f,80,WiFi 6 (11ax),netprobe-linux,4,2.0,0.00041709998340428876,2896,1.695,0.6155555555555556,2.848,527,sala,c0:b5:d7:1a:c1:a1,0,5ghz,42114,619.0,-92,3,104116336,0,2119113,141698,866.7,-53,-46,39,728672440,8520944,8227,487348,780.0,8227,4,3,3,-22,069-2G,44,552.3988566121308,73.92128893734905,069-5G,2026-05-30T23:44:22.514Z,0.0,0,1.619
2026-05-30 23:48:00.437000+00:00,149,-29,cc:d8:43:b1:ea:4f,80,WiFi 5 (11ac),motorola moto g(9) plus,1,2.0,0.0007329906284920828,2896,34.167,7.7844444444444445,18.616999999999997,433,sala,08:aa:55:1d:45:66,0,5ghz,23633,330.359,-92,3,354146804,0,8283416,277320,433.3,-48,-49,45,431205538,8844368,192,333833,390.0,192,,0,3,-36,069-2G,22,322.76774735158904,267.4171615216092,069-5G,2026-05-30T23:48:03.542Z,0.0,0,11.178
